dataset,NumberOfInstances,LogNumberOfInstances,NumberOfClasses,ClassProbabilityMin,ClassProbabilityMax,ClassProbabilityMean,ClassProbabilitySTD,Kurtosisses,Skewnesses,ClassEntropy,LandmarkLDA,LandmarkNaiveBayes,LandmarkDecisionTree,LandmarkDecisionNodeLearner,LandmarkRandomNodeLearner,Landmark1NN
2729,1790.0,7.489970898834801,2.0,0.4564245810055866,0.5435754189944134,0.5,0.04357541899441341,-0.3648875780733336,-0.17758091763970835,0.6893447242718926,0.5340570794886281,0.5435762559370618,0.5161798101535092,0.5435762559370618,0.5435762559370618,0.5290852216851839
2730,339.0,5.82600010738045,3.0,0.1710914454277286,0.4188790560471977,0.3333333333333333,0.11477921214362075,8.465985575209139,2.792816118898731,1.0321210115213426,0.4428281767252356,0.4278386809269163,0.43747087471352175,0.4372977145403617,0.4372977145403617,0.3687422014260249
2731,6972.0,8.849657406639912,2.0,0.31626506024096385,0.6837349397590361,0.5,0.18373493975903613,0.5778120245680989,0.19515540557320246,0.6240220450164332,0.6810097084011344,0.6837352681052804,0.5843332873332628,0.6837352681052804,0.6837352681052804,0.5775874141916761
2732,461.0,6.133398042996649,2.0,0.4642082429501085,0.5357917570498916,0.5,0.035791757049891536,0.014218508958869782,-0.16029870227209125,0.6905828881988467,0.6309754342686812,0.6222294172062904,0.5334525644978929,0.6241658957755164,0.6241658957755164,0.5313249049234249
2733,158.0,5.062595033026967,2.0,0.3354430379746836,0.6645569620253164,0.5,0.16455696202531644,11.218294306647053,2.721415340770613,0.6379665002117616,0.6516176470588235,0.6382843137254902,0.4109803921568628,0.6649509803921569,0.6649509803921569,0.4380147058823529
2734,1210.0,7.098375638590786,9.0,0.007438016528925621,0.2347107438016529,0.11111111111111112,0.07891791375907117,16.415217215554822,-1.5796157194468587,1.912902609628859,0.2322753964923667,0.2265410814491973,0.16624095110863052,0.2324393659489645,0.2324393659489645,0.16709495404527105
2735,2157.0,7.676473646389158,2.0,0.4793694946685211,0.5206305053314789,0.5,0.02063050533147891,1.091675834933418,0.6977520128401714,0.6922957033608899,0.5461395904531688,0.5323104585670226,0.5201959815350663,0.5253638211140086,0.5253638211140086,0.5211112202653838
2736,5661.0,8.641355834036661,23.0,0.00017664723547076492,0.1891891891891892,0.043478260869565216,0.04518487491604623,4.040303733465199,1.762125389622635,2.676369265128339,0.2437586132533768,0.24655969647067585,0.16545506979982394,0.21041905550928625,0.21041905550928625,0.16315586833205686
2737,877.0,6.776506992372183,2.0,0.23831242873432154,0.7616875712656784,0.5,0.26168757126567843,301.5796296576835,-16.476631504408846,0.5491268799626906,0.7605343734052636,0.7570988554348619,0.7582616461325363,0.7605343734052636,0.7605343734052636,0.7593980097688999
2738,2468.0,7.811163385025277,2.0,0.4246353322528363,0.5753646677471637,0.5,0.0753646677471637,3.4092302934423824,0.7990435822028961,0.6817441045388076,0.5684803001876173,0.5761758994108159,0.5109245910272867,0.5753661828116257,0.5753661828116257,0.5113310950923274
2739,1256.0,7.135687347028142,23.0,0.0015923566878980893,0.09713375796178343,0.043478260869565216,0.032548815215293,0.4658381715695611,-0.5078013227815331,2.80412588870238,0.09979313767095008,0.09670353550969192,0.08072129674240633,0.09736132034636284,0.09736132034636284,0.08072129674240633
2740,1360.0,7.215239978730098,17.0,0.011764705882352941,0.4352941176470588,0.05882352941176471,0.10961846104480702,10.381792231187514,2.2043406171358,1.8928290071775145,0.4358438179010318,0.4270352216813228,0.2465629010062733,0.4336646155314137,0.4336646155314137,0.2479780259183961
2741,3571.0,8.180600947594451,2.0,0.4992999159899188,0.5007000840100813,0.5,0.0007000840100812098,0.13556481468827952,-0.25722112195262986,0.6931462003243827,0.5208699825420092,0.7434940456629581,0.6816047434603746,0.6614538238872224,0.6614538238872224,0.6802057481080437
2742,2693.0,7.898411092811599,6.0,0.02562198291867805,0.454511696992202,0.16666666666666666,0.16827076907389746,4.316016066377713,2.0636795851109957,1.309378331055584,0.4537722852863205,0.4448815708439833,0.3193123173016973,0.4530397550129165,0.4530397550129165,0.3270944498479885
2743,1822.0,7.507690077819903,10.0,0.0005488474204171242,0.2738748627881449,0.1,0.09867592825541664,-0.631428120603883,0.3638668356202609,1.7246756579894549,0.3052095690771605,0.30576850272815936,0.2262303062299315,0.30093794167400384,0.30093794167400384,0.2267952779813439
2744,1254.0,7.134093721192866,2.0,0.4082934609250399,0.5917065390749602,0.5,0.09170653907496013,4.767902611253226,1.8163326697312496,0.676231403449306,0.7448566929133857,0.7360692913385826,0.6388346456692913,0.7551937007874014,0.7551937007874014,0.6380220472440945
2745,6910.0,8.840724916761715,16.0,0.0007235890014471782,0.17395079594790158,0.0625,0.05696359627311006,11.744000253203895,3.1011125121687813,2.3182446198230218,0.18507523313894853,0.188023366177846,0.1412364481566469,0.18826183980891253,0.18826183980891253,0.1373353578226495
2746,1184.0,7.076653815443951,10.0,0.0016891891891891893,0.2449324324324325,0.1,0.08941636454859325,0.7287110033542676,0.4708901488525922,1.852082141109404,0.27208867661581754,0.25672894434270777,0.17839493165693066,0.256963503990474,0.256963503990474,0.1800410500690699
2747,1691.0,7.43307534889858,7.0,0.0005913660555884093,0.4701360141927853,0.14285714285714288,0.16527320500897286,0.8424477168716371,-0.07470664548904986,1.2667063504428966,0.4713506545367367,0.468346527697059,0.34164709398013005,0.4701639883754581,0.4701639883754581,0.34346795542795594
2748,4398.0,8.388905171114706,4.0,0.009777171441564349,0.5331969076853115,0.25,0.23248503699179884,-0.04485449594976254,-0.6373553491266271,0.8539201374126696,0.5472873909003099,0.5525358660755667,0.4720195117461632,0.5641423204195739,0.5641423204195739,0.4667880832874324
2749,2370.0,7.7706452341291765,9.0,0.002531645569620253,0.3143459915611814,0.1111111111111111,0.11097144455954748,0.24233096628874584,-0.02332770064838017,1.6823360647436247,0.3101330700731253,0.3135256246103715,0.2247419936797678,0.31308392217832576,0.31308392217832576,0.22511560494334168
2750,5134.0,8.543640361431086,7.0,0.004479937670432412,0.3720296065446046,0.14285714285714285,0.13689857459083687,0.17662493310914584,-0.23351918058016524,1.4333008286893132,0.425812227068016,0.4768528774899033,0.4419942796293658,0.4733591146982059,0.4733591146982059,0.4435537441296914
2751,952.0,6.858565034791365,2.0,0.4611344537815126,0.5388655462184874,0.5,0.0388655462184874,3.002823697382275,2.103755358622103,0.6901230695470324,0.5324680384471818,0.5313708473310937,0.5673380925718552,0.5609336506159014,0.5609336506159014,0.5336853770063457
2752,7612.0,8.937481228416038,3.0,0.06424067262217552,0.8657383079348397,0.33333333333333337,0.3764745638487548,0.1749703512233336,-0.6473080177805467,0.4873470939394386,0.8660016579598133,0.8658700790124451,0.7791643100166115,0.8657388458704574,0.8657388458704574,0.7765360180356111
2753,2833.0,7.949091499830517,4.0,0.015884221673138015,0.6597246734909991,0.25,0.2495724231149921,0.6147953446698929,0.5161024902322814,0.8949102567342293,0.6597284769947857,0.6597284769947857,0.6611381719134141,0.6597284769947857,0.6597284769947857,0.4784548026056063
2754,3130.0,8.048788283534199,2.0,0.1881789137380192,0.8118210862619808,0.5,0.31182108626198085,-1.213889219133696,0.5512999459332127,0.483571570183617,0.8118217254483305,0.8118217254483305,0.7418280481753448,0.8118217254483305,0.8118217254483305,0.7277756015004444
2755,4367.0,8.381831553485561,9.0,0.003663842454774445,0.27478818410808337,0.11111111111111112,0.08438395228702338,3.4663821349367456,-1.6184877234793529,1.878665857726848,0.4536412059793498,0.4405832479216548,0.3821719473384757,0.36616153752638425,0.36616153752638425,0.3830799977190963
2756,1704.0,7.4407337073892625,10.0,0.028169014084507043,0.3456572769953052,0.1,0.10017287620333523,-0.4872781484288544,-0.3082206552105261,1.9091689586269711,0.39450246052823335,0.3980182766301849,0.3088812982321944,0.34520118779058645,0.34520118779058645,0.3077046655474417
2757,826.0,6.716594773520978,2.0,0.4539951573849879,0.5460048426150121,0.5,0.04600484261501212,0.628203338839799,1.515943744353526,0.6889082966994138,0.5447707205127129,0.5424191539677876,0.6148143095028196,0.602722387809076,0.602722387809076,0.5942148384478683
2758,2160.0,7.67786350067821,2.0,0.3953703703703704,0.6046296296296296,0.5,0.10462962962962964,4.259926768162973,1.6887931397912272,0.6710898024644393,0.6046314157904555,0.6046314157904555,0.6097241274604366,0.6046314157904555,0.6046314157904555,0.5452595291680064
2759,5380.0,8.59044365315583,3.0,0.0001858736059479554,0.9024163568773236,0.3333333333333333,0.40435475673482507,548.2080578055703,18.175090655699414,0.3210909187680669,0.9024183679184764,0.9020459284398916,0.8210105625569033,0.9024183679184764,0.9024183679184764,0.8297549382414703
2760,1272.0,7.148345743900068,7.0,0.006289308176100629,0.5039308176100629,0.14285714285714288,0.18964297631715546,-1.199217430948421,0.39561921747087625,1.1518493562128382,0.5040001094761879,0.4930083134417386,0.4782915074004343,0.5096269117760209,0.5096269117760209,0.4159066529143643
2761,1564.0,7.3550019211052575,3.0,0.040281329923273664,0.8881074168797954,0.33333333333333337,0.3924929756094972,-0.28562770990764497,-0.7692961666593303,0.4235666855339644,0.8881320416156422,0.8881320416156422,0.8881320416156422,0.8881320416156422,0.8881320416156422,0.8277458033813028
2762,5677.0,8.644178203170727,2.0,0.26669015324995604,0.7333098467500441,0.5,0.23330984675004404,-0.5077048461194495,-0.17149677214556786,0.5799389290568038,0.9138657423505644,0.9138657423505644,0.913336641821464,0.8941383907384509,0.8941383907384509,0.8542732959408909
2763,1713.0,7.44600149832412,2.0,0.4757734967892586,0.5242265032107414,0.5,0.02422650321074139,-0.08931121267316522,-0.015594299495273009,0.6919728739069113,0.5265677874577004,0.5277168582651339,0.5106924744602044,0.5242285261717906,0.5242285261717906,0.5101213190294478
2764,725.0,6.586171654854675,6.0,0.019310344827586208,0.5834482758620689,0.16666666666666666,0.19038716281938664,1.291021687505845,-1.0912685281679504,1.2886028318982758,0.6513730968074927,0.6404383444654016,0.6456012375819641,0.6033434310621114,0.6033434310621114,0.5228248969079214
2765,6068.0,8.710784340468424,6.0,0.021753460777851025,0.4197429136453527,0.16666666666666669,0.15604240211984505,-0.9749727960742768,0.6897811904146199,1.3633979366337852,0.4197443597297149,0.4194148704381168,0.3205446154733487,0.4197443597297149,0.4197443597297149,0.3221948019700374
2766,218.0,5.384495062789089,4.0,0.045871559633027525,0.4908256880733945,0.25,0.16076329274197304,0.611549959679548,0.7836028096954553,1.1616722674876976,0.5327056277056277,0.5381197063805759,0.3890532655750047,0.546815358554489,0.546815358554489,0.4120374552983249
2767,2892.0,7.969703583278656,3.0,0.07434301521438451,0.6033886583679114,0.3333333333333333,0.2161236512099257,117.05712665596684,7.601826408811959,0.8629777807976183,0.6020038412924122,0.6078850920330212,0.4824052514120946,0.6033927301813012,0.6033927301813012,0.4889820821977328
2768,915.0,6.818924065275521,2.0,0.3169398907103825,0.6830601092896175,0.5,0.1830601092896175,0.1621752336423974,0.011083860844123578,0.624541279756831,0.6830506450071668,0.6830506450071668,0.5672599139990444,0.6819517439082657,0.6819517439082657,0.5661610129001433
2769,4971.0,8.511376306094673,20.0,0.0008046670690002013,0.17159525246429289,0.05,0.05103745890454809,25.31706385998064,-2.024857763795603,2.491012009141683,0.17684584446332585,0.16755125958984102,0.2213495914644016,0.21530220260916924,0.21530220260916924,0.21808179375265047
2770,214.0,5.365976015021852,6.0,0.04205607476635514,0.35514018691588783,0.16666666666666666,0.12687774038740293,1.984833198591741,0.9009232399720616,1.5086584002236942,0.3465700483091788,0.3253491436100132,0.2766287094547964,0.3682454984628898,0.3682454984628898,0.2580111675763849
2771,1174.0,7.068172000388043,6.0,0.005110732538330494,0.403747870528109,0.16666666666666666,0.1677812450952453,0.10155239465453424,-0.06513230671905905,1.2480133651211216,0.5673381283068795,0.5892945891347334,0.4730060859630002,0.526698447834428,0.526698447834428,0.4755850528897933
2772,1402.0,7.2456550675945355,2.0,0.2810271041369472,0.7189728958630528,0.5,0.2189728958630528,13.355953342286973,2.9985531835479318,0.5939207633978518,0.8880883499887021,0.9486820027260864,0.9978672745694024,0.9985764944275584,0.9985764944275584,0.9978672745694024
2773,6397.0,8.763584409450138,2.0,0.14522432390182902,0.8547756760981711,0.5,0.354775676098171,-0.5656855438880464,0.2518894278946147,0.4143349606197211,0.8547759466937466,0.8547759466937466,0.7442481977374521,0.8547759466937466,0.8547759466937466,0.7528443960304847
2774,5046.0,8.526351129201004,14.0,0.00019817677368212452,0.2667459373761395,0.07142857142857144,0.092537844059926,889.4748485084059,21.832744897244094,1.817411825395503,0.2655698291423559,0.2562080969341116,0.1961984699472445,0.26675717015950395,0.26675717015950395,0.19595923522388256
2775,1145.0,7.0431599159883405,2.0,0.2480349344978166,0.7519650655021834,0.5,0.2519650655021834,5.080538481695001,1.5914418189641002,0.5601659841542276,0.7388597806359979,0.7458466819221969,0.6673024014308635,0.7519794050343249,0.7519794050343249,0.6690567873957758
2776,788.0,6.6694980898578775,2.0,0.4847715736040609,0.5152284263959391,0.5,0.015228426395939087,1.183523924257161,-0.9654812616731606,0.6926832988857786,0.7283998701720221,0.7194417396949043,0.6369153683868874,0.7437666342096722,0.7437666342096722,0.6407128367413178
2777,5900.0,8.682707629893809,2.0,0.1810169491525424,0.8189830508474576,0.5,0.31898305084745765,25.871666736191273,-3.618858741131686,0.4729320368996578,0.820000080339506,0.8076294845207928,0.7113613456253751,0.8181362481090393,0.8181362481090393,0.7030571134521881
2778,1447.0,7.277247726631483,2.0,0.1734623358673117,0.8265376641326884,0.5,0.3265376641326883,9.866961083348489,-1.7128522393807923,0.4613339343738973,0.8265404398257493,0.8265404398257493,0.7194509394845957,0.8265404398257493,0.8265404398257493,0.7187517057681205
2779,6859.0,8.83331693749932,5.0,0.010642950867473392,0.5252952325411867,0.2,0.1906926321530124,2.786754687886229,-1.7068157798906087,1.1092435973911736,0.530395741515993,0.524567134734833,0.5293744765744411,0.5252962240801349,0.5252962240801349,0.4073848971778747
2780,796.0,6.679599185844383,8.0,0.001256281407035176,0.3454773869346734,0.125,0.13181229963969462,34.94101358524719,-2.8924230142450704,1.4972959534257684,0.3421400654584808,0.3470333947653201,0.2447795262796957,0.3354878327282917,0.3354878327282917,0.2485025590506274
2781,4260.0,8.357024439263416,3.0,0.014553990610328641,0.8150234741784037,0.3333333333333333,0.34649944169220204,10.689645846033807,2.708148295722053,0.5298236651449669,0.8150266539681557,0.8084516514516824,0.6863983280293822,0.8150266539681557,0.8150266539681557,0.6871019855618964
2782,2649.0,7.88193748927207,21.0,0.001887504718761797,0.14609286523216308,0.047619047619047616,0.045648008542667935,2.5615291798043747,-1.0411940641895852,2.5717261059616217,0.15237846046243655,0.14871931758798304,0.13245189099191654,0.16456446250890594,0.16456446250890594,0.13094091301611255
2783,4277.0,8.361007108226909,8.0,0.00023380874444704232,0.7301847089081132,0.125,0.2302886150907985,-0.22885433689175594,0.5106282684124379,1.0075623347501,0.7301997454775258,0.7089244201808886,0.7297313614025843,0.7301997454775258,0.7301997454775258,0.5449888273410719
2784,815.0,6.703188113240862,18.0,0.00245398773006135,0.1411042944785276,0.05555555555555556,0.044685353330604284,27.994742891352487,-3.4137896411369453,2.5442935714966906,0.12204520152902527,0.12530585200742025,0.08483993094348245,0.1474030975256155,0.1474030975256155,0.08732526592341452
2785,2176.0,7.685243607975832,2.0,0.2215073529411765,0.7784926470588235,0.5,0.27849264705882354,5.627716960036754,1.2380031664698639,0.5288091578005039,0.9076303950940608,0.9080912245871484,0.8671700636697983,0.9066729349979642,0.9066729349979642,0.8657959921675783
2786,2869.0,7.961718815981362,8.0,0.0013942140118508193,0.5472289996514464,0.125,0.16959966059728573,6.182748176175207,-2.5014438957494303,1.3362995937224418,0.5922192545541487,0.3690866490785362,0.4188593627286713,0.5929392180360125,0.5929392180360125,0.42170578719854745
2787,3784.0,8.238536930171769,2.0,0.049682875264270614,0.9503171247357294,0.5,0.4503171247357294,1.4829703862804822,0.20707927549856914,0.19758042817411994,0.9463526879412604,0.9466179399306502,0.9199276023632316,0.9503188626562296,0.9503188626562296,0.9191353476131932
2788,5999.0,8.699348067653093,2.0,0.1531921986997833,0.8468078013002167,0.5,0.3468078013002167,0.4852980764640957,0.7692998865100491,0.4282065486410384,0.9551605453533666,0.9551605453533666,0.9283233166388426,0.9524936004451864,0.9524936004451864,0.9294897050639956
2789,5782.0,8.662504922576291,2.0,0.3344863369076444,0.6655136630923556,0.5,0.16551366309235555,15.524540194087319,-2.6267610745975265,0.6373103800026865,0.6596331954969605,0.6589420504013118,0.5847608845353858,0.6655140595720639,0.6655140595720639,0.581988520619894
2790,3830.0,8.250620082174692,2.0,0.18772845953002607,0.8122715404699739,0.5,0.3122715404699739,1.3204882529289446,1.480316187226074,0.4829123926055061,0.8122719676568287,0.8122719676568287,0.8122719676568287,0.8122719676568287,0.8122719676568287,0.8054895753591789
2791,461.0,6.133398042996649,2.0,0.4642082429501085,0.5357917570498916,0.5,0.035791757049891536,0.9483988671160856,0.36910123675392,0.6905828881988467,0.6203916127042862,0.6049306197964848,0.5297060335080687,0.5898016240106897,0.5898016240106897,0.5318799465515469
2792,2787.0,7.932721027481947,47.0,0.00035880875493362035,0.18012199497667744,0.02127659574468085,0.03643826616674262,1.1461921862266156,-1.1056501322193304,2.946848024038641,0.18056147620392424,0.17027118886216486,0.16875711413667305,0.18056147620392424,0.18056147620392424,0.08515069465383578
2793,1943.0,7.57198844937744,2.0,0.4904786412763768,0.5095213587236233,0.5,0.009521358723623264,-0.0074115456054753,-0.2857431071994998,0.6929658570563881,0.5342426645519428,0.5490959555908008,0.5090034364261168,0.524427702881311,0.524427702881311,0.5105471847739889
2794,923.0,6.827629234502852,2.0,0.4528710725893825,0.5471289274106176,0.5,0.04712892741061756,0.2488944568743379,-1.4012039174429851,0.6886983075479173,0.5460518677208719,0.5428735827052797,0.5462279539067758,0.5374736063375615,0.5374736063375615,0.5332086216728572
2795,7758.0,8.956479847999912,2.0,0.4965197215777262,0.5034802784222738,0.5,0.0034802784222737818,0.24160622599750514,-0.5456162594965345,0.6931229556885368,0.6399851290789103,0.6374111299289218,0.5565878353768277,0.6350887151344418,0.6350887151344418,0.5546555086608296
2796,3956.0,8.282988692742602,9.0,0.0002527805864509606,0.6754297269969667,0.1111111111111111,0.21538498513809465,4.000586853757483,0.9973291774253568,0.8256125230089547,0.7866631659512124,0.7942406610844621,0.7168882486033292,0.7244153099853893,0.7244153099853893,0.7136206326682891
2797,1000.0,6.907755278982138,7.0,0.011,0.475,0.14285714285714285,0.17593458895804634,5.1848151238236095,1.4802649691253542,1.249507452009578,0.4871326333298211,0.4832190632397804,0.4930767648886046,0.496136982915209,0.496136982915209,0.4510965431892714
2798,844.0,6.7381524945959566,4.0,0.0485781990521327,0.4514218009478673,0.25,0.1792979378012033,-1.0543525827680016,0.571158920207125,1.097056140401293,0.4512987012987013,0.462012987012987,0.4655844155844157,0.4666666666666666,0.4666666666666666,0.3566017316017316
2799,709.0,6.5638555265321274,9.0,0.002820874471086037,0.7277856135401974,0.1111111111111111,0.22456906857589573,13.737212364848535,-3.481616957845098,0.909016722888198,0.7286965876679464,0.7102462903322788,0.5544329565966509,0.7286965876679464,0.7286965876679464,0.5641192937979409
2800,5795.0,8.664750755773854,2.0,0.07023295944779982,0.9297670405522002,0.5,0.42976704055220016,1.8092209032615119,0.903324603028688,0.2542411242487187,0.9297679480624714,0.9297679480624714,0.8750695452065995,0.9297679480624714,0.9297679480624714,0.8707577073646513
2801,338.0,5.823045895483018,3.0,0.17159763313609466,0.4171597633136095,0.33333333333333337,0.11438992010847356,0.5708737558496648,-0.9434447319398516,1.0325940734114798,0.4549030748663102,0.4791306977336389,0.4406173605805958,0.4612106888209829,0.4612106888209829,0.4352651515151513
2802,2683.0,7.894690850425624,2.0,0.3976891539321655,0.6023108460678345,0.5,0.10231084606783453,4.923759238343873,-1.8124304133202644,0.6720635673492423,0.6023117932329914,0.6015682988091996,0.5176858336029639,0.6023117932329914,0.6023117932329914,0.5132095672175856
2803,2323.0,7.750614732770409,2.0,0.3478260869565217,0.6521739130434783,0.5,0.15217391304347827,2.2083479262613697,0.3472512694477057,0.6460905050608089,0.6521748089363155,0.6521748089363155,0.5630927154587804,0.6483121479921096,0.6483121479921096,0.5626635629429029
2804,1455.0,7.282761179605592,2.0,0.1958762886597938,0.8041237113402062,0.5,0.30412371134020616,0.318224737698789,-1.3647779696065367,0.4946323281327588,0.9876476145488899,0.9897071327350024,0.9986301369863014,0.9986301369863014,0.9986301369863014,0.9986301369863014
2805,2824.0,7.945909598613132,2.0,0.4904390934844193,0.5095609065155807,0.5,0.009560906515580735,9.219109201898,2.3688886760281957,0.6929643475502378,0.5524034395508752,0.5545047585590787,0.517311887911816,0.5637359208179479,0.5637359208179479,0.5155463654165622
2806,1131.0,7.030857476116121,5.0,0.0008841732979664014,0.4721485411140584,0.2,0.2103882141299689,-0.6407342368652897,-0.4435579202228916,0.9846611162442624,0.4498356042819648,0.4242088730194628,0.5074662185933125,0.4625327531575022,0.4625327531575022,0.3996458528268151
2807,338.0,5.823045895483018,3.0,0.242603550295858,0.40236686390532544,0.33333333333333337,0.06700310750084035,11.949105155684144,3.0397857452635435,1.0775694106616656,0.4022816399286987,0.4230532212885154,0.4473745861981156,0.5091749427043544,0.5091749427043544,0.4272956455309396
2808,1300.0,7.170119543449628,16.0,0.0007692307692307692,0.12846153846153846,0.0625,0.04315369189606325,2.5495560560768125,-0.7467814457610289,2.4818568241777115,0.13231345382459014,0.11933356595598416,0.09289648612778703,0.13022747459926032,0.13022747459926032,0.09288388770259016
2809,865.0,6.762729506931878,2.0,0.3329479768786127,0.6670520231213873,0.5,0.16705202312138728,0.0818880013825174,-0.08989110652727329,0.6362467253661845,0.667063383492932,0.667063383492932,0.5742725285783921,0.667063383492932,0.667063383492932,0.5754219538657483
2810,7160.0,8.876265259954689,2.0,0.4976256983240224,0.5023743016759776,0.5,0.0023743016759776537,0.7908557658330082,0.4019842231435806,0.6931359059006754,0.8388276048846162,0.8392471847593279,0.7952609127780351,0.8497265410777249,0.8497265410777249,0.7917649936530979
2811,1234.0,7.1180162044653335,19.0,0.0032414910858995136,0.26175040518638576,0.05263157894736842,0.06556905675398933,0.6550067489513398,-0.5828329718432506,2.3443329595672355,0.26209186697750403,0.2637674279356007,0.12575128843787647,0.26218744490537443,0.26218744490537443,0.12256479126629945
2812,3813.0,8.246171559857563,4.0,0.01835824809861002,0.7972724888539208,0.25,0.3179931852707642,3.455812566786328,1.555964965529974,0.6852764111017446,0.7972769372414834,0.7954430987184743,0.7972769372414834,0.7972769372414834,0.7972769372414834,0.6537802291109313
2813,1768.0,7.477604243197589,2.0,0.25735294117647056,0.7426470588235294,0.5,0.2426470588235294,1.3636410260520249,-0.8173104030989534,0.5702699272573999,0.7816409789188784,0.7810760071674661,0.6996890924095267,0.7409618586358729,0.7409618586358729,0.7019330733539931
2814,2369.0,7.7702232041587855,7.0,0.0008442380751371888,0.4550443224989447,0.14285714285714288,0.16700783500877273,0.01842438775530076,0.5699133894956311,1.2728209676772886,0.4538664406644221,0.4513437037215436,0.4170581895285528,0.4550734752152062,0.4550734752152062,0.33786221595950783
2815,3720.0,8.221478947267192,21.0,0.00026881720430107527,0.12795698924731186,0.047619047619047616,0.043532919515328214,0.8024724652928121,-0.8653844952057776,2.6104902859671437,0.16054935392820774,0.15351846166223354,0.1013736581974836,0.14710043238697965,0.14710043238697965,0.1040587646932104
2816,1045.0,6.951772164398911,27.0,0.0009569377990430623,0.600956937799043,0.037037037037037035,0.1110725363566802,0.14840570630241556,0.4064298501809615,1.8579752911315943,0.6034044397948348,0.5497525679814697,0.5742744669022597,0.6034044397948348,0.6034044397948348,0.3507450229676249
2817,694.0,6.5424719605068065,2.0,0.34438040345821325,0.6556195965417867,0.5,0.15561959654178675,-0.6189656690612861,0.4134879530635491,0.6438983084400705,0.6642102058214591,0.6613116550968214,0.6006868834490318,0.6570460358056267,0.6570460358056267,0.5977676287906467
2818,721.0,6.5806391372849475,2.0,0.2274618585298197,0.7725381414701803,0.5,0.2725381414701803,0.09454832578230077,0.0064069452196204475,0.5361912415808358,0.7725770145990096,0.7725770145990096,0.6477131433961455,0.7725770145990096,0.7725770145990096,0.6504914571140695
2819,218.0,5.384495062789089,2.0,0.2018348623853211,0.7981651376146789,0.5,0.2981651376146789,0.6115499596795484,0.7836028096954554,0.5029355859279352,0.881159420289855,0.8863354037267082,0.8078674948240167,0.8443064182194618,0.8443064182194618,0.8169772256728779
2820,883.0,6.78332520060396,5.0,0.08267270668176671,0.2514156285390713,0.2,0.06404240927405287,0.3655492284659214,0.2845343209610643,1.54936404309406,0.2447682711883085,0.2527343528211904,0.22300740487298332,0.2357403439812457,0.2357403439812457,0.2218954421230896
2821,1241.0,7.123672785204607,2.0,0.1442385173247381,0.8557614826752619,0.5,0.35576148267526186,5.521874520988451,-1.378102276244511,0.41258363809816395,0.8557659585628112,0.8557659585628112,0.7429842643587726,0.8557659585628112,0.8557659585628112,0.7470296354576449
2822,4313.0,8.369388996647842,2.0,0.1891954555993508,0.8108045444006492,0.5,0.3108045444006492,923.7909733439363,28.288900886819054,0.4850542618550454,0.810805979723856,0.810805979723856,0.8103430192589395,0.810805979723856,0.810805979723856,0.2537778906894809
2823,628.0,6.442540166468199,4.0,0.0015923566878980893,0.8280254777070064,0.25,0.3355700461490107,417.39770223763605,-19.147807101277248,0.5844640646014531,0.8265693804403481,0.7862467997951869,0.6896817519398164,0.8281822836661545,0.8281822836661545,0.6894375516956163
2824,2141.0,7.669028288589683,9.0,0.0004670714619336759,0.4922933208780944,0.1111111111111111,0.1540158172680664,6.629975114938962,-2.2962605378277883,1.3675862231540812,0.4853983580552954,0.4877217430081714,0.3278608552521094,0.492362770249609,0.492362770249609,0.3385802688667037
2825,1344.0,7.203405521083095,19.0,0.000744047619047619,0.24032738095238096,0.052631578947368425,0.08032371979412982,0.3383188760682168,-1.098204662835797,1.9394383399647888,0.2491554682415918,0.23910822486341715,0.17203166616392368,0.23930447350822145,0.23930447350822145,0.17338243656398175
2826,1239.0,7.122059881629143,4.0,0.05004035512510089,0.70863599677159,0.25,0.2666410495808634,3.791521277716109,-1.6400284276176942,0.9017690155854832,0.7658547774336245,0.7634089815584263,0.8329921415560759,0.8112351019448849,0.8112351019448849,0.8337985931689792
2827,3205.0,8.072467369354769,5.0,0.0031201248049922,0.551638065522621,0.2,0.200289363565186,10.768185522021996,2.7218855482122337,1.0625723253364674,0.5516430318727014,0.5469642386782023,0.3921714451655139,0.5516430318727014,0.5516430318727014,0.3843851879997221
2828,4650.0,8.444622498581403,24.0,0.0006451612903225806,0.11161290322580646,0.041666666666666664,0.033957461958252465,-1.2031404061097384,0.5213828053243375,2.808141015770038,0.1464959868588918,0.08624677918399452,0.10587787617762064,0.15186337061054594,0.15186337061054594,0.08049238318664782
2829,1474.0,7.295735072749282,29.0,0.0033921302578019,0.6919945725915875,0.03448275862068965,0.12601167711387345,2.3599504211340685,0.4998341286036549,1.4248165078143422,0.6856814147609261,0.6856283288874577,0.564759150558413,0.6945244467422851,0.6945244467422851,0.5600046520876231
2830,1027.0,6.934397209928558,2.0,0.4011684518013632,0.5988315481986368,0.5,0.0988315481986368,2.052215906587798,-0.950485385090014,0.6734825900327321,0.598832901345751,0.598832901345751,0.5307910131939257,0.598832901345751,0.598832901345751,0.5317714053507885
2831,576.0,6.356107660695892,2.0,0.10590277777777778,0.8940972222222222,0.5,0.3940972222222222,3.6358814410975695,2.2073716306984106,0.33786241841048137,0.8941247039281428,0.8941247039281428,0.7847698586032585,0.8941247039281428,0.8941247039281428,0.8002599280199331
